Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,t,Not defined,POINT,1765.500,1765.500,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,52965,52965,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,q,Not defined,POINT,1766.233,1766.233,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,52987,52987,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,g,Not defined,POINT,1766.833,1766.833,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,53005,53005,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,v,Not defined,POINT,1775.733,1775.733,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,53272,53272,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,t,Not defined,POINT,1849.567,1849.567,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,55487,55487,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,i,Not defined,POINT,1852.467,1852.467,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,55574,55574,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,w,Not defined,POINT,1858.367,1858.367,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,55751,55751,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,c,Not defined,POINT,1887.733,1887.733,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,56632,56632,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,t,Not defined,POINT,1907.333,1907.333,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,57220,57220,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,q,Not defined,POINT,1907.967,1907.967,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,57239,57239,,,,
