Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,g,Not defined,POINT,1590.300,1590.300,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,47709,47709,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,v,Not defined,POINT,1592.967,1592.967,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,47789,47789,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,t,Not defined,POINT,1601.600,1601.600,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,48048,48048,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,i,Not defined,POINT,1605.800,1605.800,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,48174,48174,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,w,Not defined,POINT,1618.167,1618.167,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,48545,48545,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,c,Not defined,POINT,1620.433,1620.433,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,48613,48613,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,t,Not defined,POINT,1641.167,1641.167,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,49235,49235,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,q,Not defined,POINT,1690.000,1690.000,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,50700,50700,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,g,Not defined,POINT,1695.467,1695.467,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,50864,50864,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,v,Not defined,POINT,1699.500,1699.500,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,50985,50985,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,t,Not defined,POINT,1715.900,1715.900,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,51477,51477,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,i,Not defined,POINT,1721.467,1721.467,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,51644,51644,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,w,Not defined,POINT,1725.367,1725.367,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,51761,51761,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,c,Not defined,POINT,1728.400,1728.400,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,51852,51852,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,t,Not defined,POINT,1738.967,1738.967,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,52169,52169,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,q,Not defined,POINT,1740.167,1740.167,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,52205,52205,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,g,Not defined,POINT,1741.967,1741.967,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,52259,52259,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,v,Not defined,POINT,1744.800,1744.800,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,52344,52344,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,t,Not defined,POINT,1758.333,1758.333,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,52750,52750,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,q,Not defined,POINT,1762.500,1762.500,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,52875,52875,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,g,Not defined,POINT,1773.900,1773.900,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,53217,53217,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,v,Not defined,POINT,1776.733,1776.733,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,53302,53302,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,t,Not defined,POINT,1796.400,1796.400,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,53892,53892,,,,
